forced_rate,threshold,time,total_time
0.01,0.0,0.9999000000000001,99.99000000000001
0.06020100502512563,0.0,0.9999000000000001,99.99000000000001
0.11040201005025126,0.0,0.9999000000000001,99.99000000000001
0.1606030150753769,0.0,0.9999000000000001,99.99000000000001
0.21080402010050253,0.0,0.9999000000000001,99.99000000000001
0.2610050251256282,0.0,0.9999000000000001,99.99000000000001
0.31120603015075377,0.0,0.9999000000000001,99.99000000000001
0.3614070351758794,0.0,0.9999000000000001,99.99000000000001
0.41160804020100505,0.0,0.9999000000000001,99.99000000000001
0.4618090452261307,0.0,0.9999000000000001,99.99000000000001
0.5120100502512563,0.0,0.9999000000000001,99.99000000000001
0.5622110552763819,0.0,0.9999000000000001,99.99000000000001
0.6124120603015075,0.0,0.9999000000000001,99.99000000000001
0.6626130653266332,0.0,0.9999000000000001,99.99000000000001
0.7128140703517588,0.0,0.9999000000000001,99.99000000000001
0.7630150753768845,0.0,0.9999000000000001,99.99000000000001
0.8132160804020101,0.0,0.9999000000000001,99.99000000000001
0.8634170854271357,0.0,0.9999000000000001,99.99000000000001
0.9136180904522614,0.0,0.9999000000000001,99.99000000000001
0.963819095477387,0.0,0.9999000000000001,99.99000000000001
1.0140201005025127,0.0,0.9999000000000001,99.99000000000001
1.0642211055276383,0.0,0.9999000000000001,99.99000000000001
1.1144221105527639,0.0,0.9999000000000001,99.99000000000001
1.1646231155778894,0.0,0.9999000000000001,99.99000000000001
1.214824120603015,0.0,0.9999000000000001,99.99000000000001
1.2650251256281408,0.0,0.9999000000000001,99.99000000000001
1.3152261306532664,0.0,0.9999000000000001,99.99000000000001
1.365427135678392,0.0,0.9999000000000001,99.99000000000001
1.4156281407035176,0.0,0.9999000000000001,99.99000000000001
1.4658291457286432,0.0,0.9999000000000001,99.99000000000001
1.516030150753769,0.0,0.9999000000000001,99.99000000000001
1.5662311557788946,0.0,0.9999000000000001,99.99000000000001
1.6164321608040202,0.0,0.9999000000000001,99.99000000000001
1.6666331658291458,0.0,0.9999000000000001,99.99000000000001
1.7168341708542714,0.0,0.9999000000000001,99.99000000000001
1.7670351758793972,0.0,0.9999000000000001,99.99000000000001
1.8172361809045228,0.0,0.9999000000000001,99.99000000000001
1.8674371859296484,0.0,0.9999000000000001,99.99000000000001
1.917638190954774,0.0,0.9999000000000001,99.99000000000001
1.9678391959798995,0.0,0.9999000000000001,99.99000000000001
2.018040201005025,0.0,0.9999000000000001,99.99000000000001
2.0682412060301507,0.0,0.9999000000000001,99.99000000000001
2.1184422110552763,0.0,0.9999000000000001,99.99000000000001
2.168643216080402,0.0,0.9999000000000001,99.99000000000001
2.2188442211055275,0.0,0.9999000000000001,99.99000000000001
2.269045226130653,0.0,0.9999000000000001,99.99000000000001
2.3192462311557787,0.0,0.9999000000000001,99.99000000000001
2.3694472361809042,0.0,0.9999000000000001,99.99000000000001
2.41964824120603,0.0,0.9999000000000001,99.99000000000001
2.469849246231156,0.0,0.9999000000000001,99.99000000000001
2.5200502512562815,0.0,0.9999000000000001,99.99000000000001
2.570251256281407,0.0,0.9999000000000001,99.99000000000001
2.6204522613065326,0.0,0.9999000000000001,99.99000000000001
2.6706532663316582,0.0,0.9999000000000001,99.99000000000001
2.720854271356784,0.0,0.9999000000000001,99.99000000000001
2.7710552763819094,0.0,0.9999000000000001,99.99000000000001
2.821256281407035,0.0,0.9999000000000001,99.99000000000001
2.8714572864321606,0.0,0.9999000000000001,99.99000000000001
2.921658291457286,0.0,0.9999000000000001,99.99000000000001
2.971859296482412,0.0,0.9999000000000001,99.99000000000001
3.022060301507538,0.0,0.9999000000000001,99.99000000000001
3.0722613065326634,0.0,0.9999000000000001,99.99000000000001
3.122462311557789,0.0,0.9999000000000001,99.99000000000001
3.1726633165829146,0.0,0.9999000000000001,99.99000000000001
3.22286432160804,0.0,0.9999000000000001,99.99000000000001
3.2730653266331657,0.0,0.9999000000000001,99.99000000000001
3.3232663316582913,0.0,0.9999000000000001,99.99000000000001
3.373467336683417,0.0,0.9999000000000001,99.99000000000001
3.4236683417085425,0.0,0.9999000000000001,99.99000000000001
3.473869346733668,0.0,0.9999000000000001,99.99000000000001
3.524070351758794,0.0,0.9999000000000001,99.99000000000001
3.5742713567839197,0.0,0.9999000000000001,99.99000000000001
3.6244723618090453,0.0,0.9999000000000001,99.99000000000001
3.674673366834171,0.0,0.9999000000000001,99.99000000000001
3.7248743718592965,0.0,0.9999000000000001,99.99000000000001
3.775075376884422,0.0,0.9999000000000001,99.99000000000001
3.8252763819095477,0.0,0.9999000000000001,99.99000000000001
3.8754773869346733,0.0,0.9999000000000001,99.99000000000001
3.925678391959799,0.0,0.9999000000000001,99.99000000000001
3.9758793969849244,0.0,0.9999000000000001,99.99000000000001
4.0260804020100505,0.0,0.9999000000000001,99.99000000000001
4.076281407035176,0.0,0.9999000000000001,99.99000000000001
4.126482412060302,0.0,0.9999000000000001,99.99000000000001
4.176683417085427,0.0,0.9999000000000001,99.99000000000001
4.226884422110553,0.0,0.9999000000000001,99.99000000000001
4.277085427135678,0.0,0.9999000000000001,99.99000000000001
4.327286432160804,0.0,0.9999000000000001,99.99000000000001
4.37748743718593,0.0,0.9999000000000001,99.99000000000001
4.427688442211055,0.0,0.9999000000000001,99.99000000000001
4.477889447236181,0.0,0.9999000000000001,99.99000000000001
4.528090452261306,0.0,0.9999000000000001,99.99000000000001
